State,District,Year,Party,Incumbent,Dem Votes,GOP Votes,Other Votes
MA,BRISTOL11,2012,D,1,12001,0,0
MA,BRISTOL14,2012,R,1,0,16136,0
MA,PLYMOUTH10,2012,D,1,13687,0,0
MA,PLYMOUTH11,2012,D,0,11422,6630,0
MA,PLYMOUTH12,2012,D,1,13436,8053,0
MA,WORCESTER11,2012,R,1,0,16572,0
MA,WORCESTER10,2012,D,1,16234,0,0
MA,WORCESTER13,2012,D,1,12019,0,0
MA,WORCESTER15,2012,D,0,7654,2489,0
MA,WORCESTER14,2012,D,1,9914,4863,1420
MA,WORCESTER16,2012,D,1,9287,0,0
MA,ESSEX11,2012,D,1,11607,0,0
MA,ESSEX10,2012,D,1,10739,2201,0
MA,ESSEX13,2012,D,1,14019,8304,0
MA,ESSEX12,2012,D,1,15884,0,0
MA,ESSEX17,2012,D,0,8419,0,4838
MA,ESSEX16,2012,D,1,9270,0,1710
MA,WORCESTER2,2012,D,0,57137,31143,0
MA,NORFOLK4,2012,D,1,15822,0,3728
MA,ESSEX18,2012,R,1,11301,11810,0
MA,FRANKLIN2,2012,D,1,8296,8099,1916
MA,FRANKLIN1,2012,D,1,20002,0,0
MA,HAMPSHIRE1,2012,D,1,19090,0,0
MA,HAMPSHIRE2,2012,D,1,17881,0,0
MA,HAMPSHIRE3,2012,D,1,15365,0,0
MA,MIDDLESEX24,2012,D,0,12633,4448,4898
MA,MIDDLESEX19,2012,D,1,15755,5676,0
MA,WORCESTER4,2012,D,1,10346,7743,0
MA,WORCESTER7,2012,R,1,0,15489,0
MA,MIDDLESEX13,2012,D,1,16734,0,0
MA,NORFOLK2,2012,D,1,13980,0,0
MA,WORCESTER6,2012,R,1,7761,9676,0
MA,WORCESTER5,2012,D,1,14063,6113,0
MA,WORCESTER3,2012,D,1,12835,0,0
MA,SUFFOLK9,2012,D,1,11517,0,0
MA,SUFFOLK8,2012,D,1,14844,0,0
MA,SUFFOLK6,2012,D,1,12357,0,0
MA,SUFFOLK5,2012,D,1,9179,0,2564
MA,SUFFOLK4,2012,D,1,14927,0,0
MA,SUFFOLK3,2012,D,1,13031,0,0
MA,SUFFOLK2,2012,D,1,65168,2253,0
MA,SUFFOLK1,2012,D,1,62328,0,0
MA,SUFFOLK19,2012,D,1,11455,3301,0
MA,SUFFOLK18,2012,D,1,9557,0,0
MA,SUFFOLK13,2012,D,1,13744,0,0
MA,SUFFOLK12,2012,D,1,15443,0,0
MA,SUFFOLK11,2012,D,1,14632,0,0
MA,SUFFOLK10,2012,D,1,15926,0,0
MA,SUFFOLK17,2012,D,1,11267,0,0
MA,SUFFOLK15,2012,D,1,14417,0,0
MA,SUFFOLK14,2012,D,1,14183,0,0
MA,BARNSTABLE1,2012,D,1,19389,0,0
MA,PLYMOUTH8,2012,R,0,8463,9287,0
MA,PLYMOUTH9,2012,D,1,10474,0,0
MA,WORCESTER18,2012,R,1,5732,13411,0
MA,ESSEX15,2012,D,1,15154,0,0
MA,ESSEX14,2012,D,0,11191,6595,0
MA,HAMPDEN10,2012,D,1,10136,0,0
MA,HAMPDEN11,2012,D,1,10084,0,3020
MA,HAMPDEN12,2012,D,1,13271,5615,0
MA,PLYMOUTH2,2012,R,1,0,15996,0
MA,PLYMOUTH3,2012,D,1,18942,0,0
MA,PLYMOUTH1,2012,R,1,0,17926,0
MA,PLYMOUTH6,2012,D,0,12433,10144,0
MA,PLYMOUTH4,2012,D,1,16128,7450,0
MA,PLYMOUTH5,2012,D,1,12965,9438,0
MA,WORCESTER12,2012,D,1,15859,0,0
MA,ESSEX4,2012,R,1,0,21129,0
MA,WORCESTER17,2012,D,1,10595,3230,0
MA,MIDDLESEX29,2012,D,1,17742,0,0
MA,MIDDLESEX28,2012,D,1,9597,0,0
MA,SUFFOLK7,2012,D,1,9561,0,0
MA,MIDDLESEX20,2012,R,1,0,19539,0
MA,MIDDLESEX23,2012,D,1,19077,4374,0
MA,MIDDLESEX22,2012,R,1,0,11368,7328
MA,MIDDLESEX25,2012,D,0,15453,0,0
MA,BARNSTABLE DUKES & NANTUCKET,2012,D,1,20070,0,0
MA,MIDDLESEX27,2012,D,1,16843,0,0
MA,MIDDLESEX26,2012,D,1,10898,1021,4010
MA,NORFOLK6,2012,D,1,16540,0,0
MA,NORFOLK7,2012,D,1,16844,0,0
MA,NORFOLK5,2012,D,1,15422,0,0
MA,ESSEX1,2012,D,1,54803,26654,16228
MA,NORFOLK3,2012,D,1,14871,0,0
MA,ESSEX3,2012,D,1,71330,0,0
MA,NORFOLK1,2012,D,1,14722,0,0
MA,ESSEX9,2012,R,1,0,16034,0
MA,ESSEX8,2012,D,1,17186,0,0
MA,NORFOLK8,2012,D,1,17576,0,0
MA,NORFOLK9,2012,R,1,0,18091,0
MA,MIDDLESEX7,2012,D,1,10054,4083,0
MA,ESSEX2,2012,R,0,67671,35848,0
MA,PLYMOUTH7,2012,R,1,9232,10942,0
MA,MIDDLESEX14,2012,D,1,14869,7866,0
MA,MIDDLESEX15,2012,D,1,18138,0,0
MA,MIDDLESEX16,2012,D,1,13382,0,0
MA,MIDDLESEX17,2012,D,1,10246,3096,0
MA,MIDDLESEX10,2012,D,0,10479,3310,0
MA,MIDDLESEX11,2012,D,1,14329,4935,0
MA,MIDDLESEX12,2012,D,1,15923,0,0
MA,MIDDLESEX18,2012,D,1,8595,0,0
MA,WORCESTER9,2012,R,1,0,16543,0
MA,WORCESTER8,2012,R,1,9976,10487,0
MA,MIDDLESEX8,2012,D,1,14141,8903,0
MA,MIDDLESEX9,2012,D,1,15821,0,0
MA,MIDDLESEX6,2012,D,1,14931,0,0
MA,MIDDLESEX4,2012,D,0,65235,35131,0
MA,MIDDLESEX5,2012,D,1,73074,8103,0
MA,MIDDLESEX2,2012,D,1,81310,8065,0
MA,MIDDLESEX3,2012,D,1,63287,39868,0
MA,SUFFOLK16,2012,D,1,11761,0,0
MA,ESSEX6,2012,D,1,16355,0,0
MA,MIDDLESEX21,2012,D,0,11802,9549,0
MA,BERKSHIRE4,2012,D,1,16670,0,3624
MA,BERKSHIRE1,2012,D,1,15705,0,0
MA,BERKSHIRE2,2012,D,1,16917,0,0
MA,BERKSHIRE3,2012,D,0,14419,0,0
MA,WORCESTER1,2012,R,1,52477,18218,0
ME,58,2012,D,0,2528,2072,0
ME,59,2012,D,0,2095,1736,0
ME,56,2012,R,0,1884,2084,30
ME,57,2012,R,0,1766,1895,0
ME,54,2012,D,0,2248,2196,0
ME,55,2012,R,1,1787,2610,0
ME,52,2012,R,1,2203,2343,0
ME,53,2012,D,0,2589,2391,0
ME,50,2012,R,0,2056,2513,0
ME,51,2012,D,0,2861,2770,0
ME,49,2012,I,0,0,2092,2584
ME,48,2012,D,1,2384,1775,0
ME,45,2012,D,0,2253,2222,0
ME,44,2012,R,0,2508,2618,0
ME,47,2012,D,0,2590,1045,0
ME,46,2012,D,1,3212,1985,0
ME,41,2012,R,1,2286,2390,0
ME,40,2012,R,0,2117,2439,0
ME,43,2012,D,1,3177,1811,0
ME,42,2012,I,0,0,2064,2126
ME,128,2012,R,1,2923,3038,0
ME,70,2012,D,0,2268,2264,0
ME,71,2012,D,1,3669,0,0
ME,72,2012,D,1,1528,920,0
ME,73,2012,D,0,2241,1223,0
ME,74,2012,D,1,2593,1441,0
ME,75,2012,R,1,1839,2836,0
ME,76,2012,D,1,2304,1268,0
ME,77,2012,D,1,2511,1209,0
ME,78,2012,R,1,1849,2898,0
ME,79,2012,D,1,2758,2349,0
ME,98,2012,D,0,2811,2320,0
ME,99,2012,R,0,1653,2408,708
ME,92,2012,D,1,2946,1098,0
ME,93,2012,D,1,2140,2043,0
ME,91,2012,R,1,1947,3089,0
ME,96,2012,R,1,2576,2664,0
ME,97,2012,D,1,2484,2163,0
ME,94,2012,D,1,2338,2296,0
ME,95,2012,R,1,2170,2336,0
ME,103,2012,R,1,2394,2715,0
ME,102,2012,D,1,2301,1546,573
ME,101,2012,D,0,2484,2375,0
ME,100,2012,R,0,1756,2565,0
ME,107,2012,D,0,3238,2146,0
ME,106,2012,D,0,3525,1837,0
ME,105,2012,R,1,2223,3321,0
ME,108,2012,D,0,3994,1999,0
ME,109,2012,D,1,2768,2734,0
ME,25,2012,R,1,9796,11115,0
ME,67,2012,D,1,3239,1827,0
ME,66,2012,D,0,2135,1019,1519
ME,65,2012,D,1,2997,1896,0
ME,64,2012,D,0,2980,2553,0
ME,63,2012,D,1,3246,1480,0
ME,62,2012,D,0,2478,1488,0
ME,61,2012,D,1,2945,2391,0
ME,60,2012,D,0,3075,1947,0
ME,69,2012,D,1,1807,1065,0
ME,68,2012,R,1,2020,2674,0
ME,89,2012,R,1,1854,2368,0
ME,88,2012,R,1,1528,2788,0
ME,81,2012,R,1,2037,2388,0
ME,80,2012,R,1,2455,2459,0
ME,83,2012,R,1,2380,2972,0
ME,82,2012,D,0,2931,2060,0
ME,85,2012,D,1,2469,1423,0
ME,84,2012,D,0,2252,1977,0
ME,87,2012,D,1,2833,1823,0
ME,86,2012,D,0,2239,1947,0
ME,11,2012,R,0,0,14881,13117
ME,112,2012,D,1,3256,2630,0
ME,113,2012,D,1,3503,1685,0
ME,114,2012,D,1,3649,1137,0
ME,115,2012,D,0,2867,0,1439
ME,116,2012,D,1,3267,0,0
ME,117,2012,D,0,3843,1107,0
ME,118,2012,D,0,2675,658,1260
ME,27,2012,R,1,9621,12559,0
ME,1,2012,R,0,15455,10206,0
ME,2,2012,D,1,8883,10975,4736
ME,3,2012,R,1,12400,8826,0
ME,4,2012,R,0,11038,1367,10067
ME,5,2012,D,0,14208,9936,0
ME,6,2012,R,1,13429,11832,0
ME,7,2012,R,1,15774,9793,0
ME,8,2012,R,1,13663,2308,5233
ME,9,2012,R,1,15826,7831,0
ME,26,2012,R,1,6869,13290,0
ME,125,2012,D,1,2915,1668,0
ME,124,2012,D,1,2102,1873,0
ME,127,2012,R,1,2716,2728,0
ME,126,2012,D,0,2437,1414,0
ME,121,2012,D,0,3047,2336,0
ME,120,2012,D,1,3008,658,619
ME,123,2012,D,0,2726,1575,939
ME,122,2012,D,1,3101,1009,1119
ME,129,2012,D,0,3548,2178,0
ME,24,2012,R,0,8678,13620,0
ME,90,2012,R,1,1401,3066,0
ME,138,2012,I,0,0,2267,2842
ME,139,2012,R,1,2378,2572,0
ME,132,2012,R,0,2296,2591,42
ME,133,2012,D,0,2702,1741,0
ME,130,2012,D,1,2612,1954,0
ME,131,2012,R,0,2096,2806,0
ME,136,2012,D,1,1868,760,0
ME,137,2012,D,1,2574,2559,0
ME,134,2012,D,0,3106,2039,0
ME,135,2012,D,1,2588,1474,0
ME,149,2012,D,0,3082,2586,0
ME,148,2012,D,1,3180,2100,0
ME,147,2012,R,1,1590,3265,0
ME,146,2012,D,1,2839,1774,541
ME,145,2012,D,0,2410,2267,0
ME,144,2012,D,0,2374,2351,0
ME,143,2012,D,0,1728,1449,0
ME,142,2012,D,1,3384,0,0
ME,141,2012,R,1,2679,2869,0
ME,140,2012,R,1,2112,2964,0
ME,150,2012,R,1,2453,2657,0
ME,151,2012,D,0,2274,2064,0
ME,104,2012,R,1,0,3769,0
ME,29,2012,D,0,8117,9002,3182
ME,110,2012,R,0,2353,2675,0
ME,111,2012,D,0,2559,2271,0
ME,23,2012,R,0,11395,14173,0
ME,22,2012,R,1,10535,12795,1299
ME,21,2012,D,0,12603,12461,0
ME,20,2012,R,1,13353,13730,0
ME,119,2012,I,1,1287,320,1904
ME,12,2012,R,1,1838,14217,7858
ME,13,2012,R,0,10349,12952,0
ME,10,2012,D,0,15972,8190,0
ME,16,2012,D,0,12092,6226,0
ME,17,2012,D,0,12096,11731,0
ME,15,2012,D,1,12806,10137,0
ME,18,2012,D,0,10412,14613,0
ME,19,2012,D,0,16599,8957,0
ME,34,2012,R,1,6106,13171,568
ME,35,2012,D,0,11342,10094,0
ME,36,2012,D,1,3206,1716,0
ME,37,2012,D,1,2958,2349,0
ME,30,2012,R,0,13103,8725,0
ME,31,2012,R,1,10080,13241,0
ME,32,2012,D,0,10922,9810,0
ME,33,2012,R,0,9375,14284,0
ME,38,2012,D,1,3118,1954,0
ME,39,2012,R,0,0,3046,2374
ME,28,2012,R,1,12159,13779,0
ME,14,2012,D,1,13106,6913,2442
MI,50,2012,D,1,26678,17165,0
MI,51,2012,R,0,22001,26170,0
MI,56,2012,R,1,17338,23592,0
MI,57,2012,R,1,19135,21150,0
MI,54,2012,D,1,29949,8722,0
MI,55,2012,D,0,26197,13029,1415
MI,41,2012,R,0,22977,23404,0
MI,43,2012,R,1,17149,26554,0
MI,42,2012,R,1,16476,31510,1830
MI,45,2012,R,1,20408,25972,0
MI,44,2012,R,1,15744,29772,1901
MI,47,2012,R,1,13888,27621,1607
MI,46,2012,R,1,15810,27764,0
MI,49,2012,D,1,28275,9674,0
MI,48,2012,D,0,27013,15344,0
MI,70,2012,R,1,14809,17709,0
MI,71,2012,D,0,24822,21637,0
MI,78,2012,R,0,14802,23227,0
MI,79,2012,R,1,18630,21490,613
MI,15,2012,D,1,26465,8804,0
MI,61,2012,R,1,19876,27726,0
MI,60,2012,D,1,27378,9504,0
MI,65,2012,R,1,17381,22862,0
MI,64,2012,R,1,15729,20190,0
MI,74,2012,R,0,14406,27406,0
MI,75,2012,D,1,23593,7540,0
MI,77,2012,R,1,14191,23599,1300
MI,73,2012,R,1,16489,32466,2203
MI,19,2012,R,1,19480,29151,0
MI,16,2012,D,0,25147,10277,1749
MI,17,2012,D,0,22339,14092,0
MI,14,2012,D,1,23993,8763,1076
MI,13,2012,D,1,25496,13996,0
MI,10,2012,D,1,36190,5682,0
MI,11,2012,D,0,27626,10875,0
MI,4,2012,D,0,27512,1356,0
MI,5,2012,D,1,22996,1413,0
MI,6,2012,D,1,28794,1588,853
MI,7,2012,D,1,39384,813,0
MI,1,2012,D,0,27843,11489,0
MI,2,2012,D,0,28990,10459,938
MI,3,2012,D,1,33938,1029,436
MI,8,2012,D,1,38792,1231,0
MI,9,2012,D,1,32063,1567,0
MI,62,2012,D,1,21129,15511,0
MI,18,2012,D,0,29438,15671,1223
MI,67,2012,D,0,24916,19275,0
MI,12,2012,D,1,28498,9395,0
MI,69,2012,D,0,26200,14172,0
MI,68,2012,D,0,29023,8861,0
MI,66,2012,R,1,16276,22997,0
MI,63,2012,R,1,21440,22196,0
MI,52,2012,D,0,26647,23610,0
MI,53,2012,D,1,32576,7672,2
MI,30,2012,R,1,15943,18160,0
MI,31,2012,D,1,24443,13404,1742
MI,32,2012,R,1,16122,22842,0
MI,33,2012,R,1,14869,24163,0
MI,34,2012,D,1,28816,4336,0
MI,35,2012,D,1,43993,8989,0
MI,36,2012,R,1,15024,26870,0
MI,37,2012,D,1,29554,18354,0
MI,38,2012,R,1,18235,26460,0
MI,39,2012,R,0,21403,24382,1
MI,58,2012,R,1,10565,24438,0
MI,59,2012,R,1,13640,22510,0
MI,72,2012,R,1,15982,24653,1481
MI,27,2012,D,1,34389,9253,1841
MI,26,2012,D,1,26094,15502,1636
MI,25,2012,D,0,20771,19617,0
MI,24,2012,R,1,18508,22360,0
MI,23,2012,R,1,22371,22810,0
MI,22,2012,D,1,24077,10134,0
MI,21,2012,D,1,26605,16590,0
MI,20,2012,R,1,21446,27357,0
MI,29,2012,D,0,25577,7467,0
MI,28,2012,D,1,24025,9580,0
MI,99,2012,R,1,13468,18150,0
MI,80,2012,R,1,15444,25440,0
MI,83,2012,R,1,15685,19750,0
MI,89,2012,R,1,15530,29776,0
MI,88,2012,R,0,0,32053,4843
MI,107,2012,R,1,18301,25301,0
MI,105,2012,R,1,15312,30725,0
MI,104,2012,R,1,20049,26042,0
MI,103,2012,R,1,20832,23308,0
MI,102,2012,R,1,15916,19281,0
MI,101,2012,R,1,24175,25198,0
MI,100,2012,R,1,13800,22752,0
MI,109,2012,D,0,23350,16655,0
MI,106,2012,R,1,21261,24522,1178
MI,96,2012,D,1,28263,12428,0
MI,97,2012,R,1,14387,23295,0
MI,94,2012,R,0,20630,26256,0
MI,95,2012,D,0,27778,7859,0
MI,92,2012,D,1,24211,8908,0
MI,93,2012,R,0,19377,25283,0
MI,90,2012,R,1,0,31592,0
MI,91,2012,D,0,19257,18924,1856
MI,98,2012,R,1,17453,25003,0
MI,108,2012,R,1,18653,22396,0
MI,84,2012,D,0,21345,15480,3748
MI,110,2012,D,0,19992,18759,0
MI,85,2012,R,1,17278,23185,2803
MI,87,2012,R,1,14937,26454,1533
MI,86,2012,R,1,13021,30715,0
MI,81,2012,R,0,17945,20929,0
MI,82,2012,R,1,17032,24482,0
MI,40,2012,R,0,22757,31913,1312
MI,76,2012,D,0,23530,12337,9329
MN,561,2012,R,1,9278,10905,38
MN,562,2012,D,0,10685,10515,34
MN,362,2012,D,1,11679,8555,916
MN,361,2012,R,0,10235,10691,35
MN,142,2012,D,0,10017,7749,53
MN,411,2012,D,0,12653,7829,41
MN,412,2012,D,1,11943,5669,2805
MN,141,2012,R,1,8726,10269,56
MN,432,2012,D,1,12445,8111,40
MN,72,2012,D,0,12450,4345,3127
MN,71,2012,D,1,15622,6302,116
MN,551,2012,R,1,8294,10008,44
MN,222,2012,R,1,6745,10165,15
MN,221,2012,R,1,8006,11555,22
MN,552,2012,R,0,7808,13569,28
MN,312,2012,R,1,8391,13101,40
MN,311,2012,R,1,7823,11990,31
MN,421,2012,D,0,12122,10591,32
MN,132,2012,R,1,7946,12076,32
MN,131,2012,R,0,8337,12073,26
MN,422,2012,D,0,12884,9462,48
MN,572,2012,R,0,10452,11906,29
MN,232,2012,R,1,0,16278,634
MN,542,2012,R,1,9228,12493,33
MN,301,2012,R,0,7217,12723,21
MN,302,2012,R,0,7386,12022,32
MN,431,2012,D,0,11616,10374,46
MN,122,2012,R,1,6611,13043,11
MN,11,2012,R,1,31712,24651,66
MN,12,2012,R,1,24486,34680,56
MN,201,2012,R,1,9071,10878,26
MN,202,2012,D,0,11700,8843,20
MN,111,2012,D,0,12610,5931,1203
MN,112,2012,D,0,9396,8908,37
MN,442,2012,D,1,13754,10848,36
MN,441,2012,R,1,11506,12114,33
MN,591,2012,D,1,14017,2577,93
MN,592,2012,D,0,12790,3346,1532
MN,22,2012,R,0,26833,29307,64
MN,462,2012,D,1,14956,6372,45
MN,102,2012,D,0,11087,10764,20
MN,451,2012,D,1,12520,8459,33
MN,452,2012,D,0,15053,7740,31
MN,101,2012,D,1,11789,8872,28
MN,212,2012,R,1,8511,11759,23
MN,211,2012,R,1,8969,12174,33
MN,32,2012,D,1,32816,29682,99
MN,31,2012,D,1,32094,32002,135
MN,662,2012,D,1,11504,2951,70
MN,661,2012,D,1,14160,6984,1344
MN,261,2012,D,1,10484,7306,41
MN,482,2012,R,1,8891,12787,29
MN,481,2012,D,0,12458,12256,34
MN,331,2012,R,0,8963,14717,24
MN,332,2012,R,0,11053,13211,40
MN,472,2012,R,1,0,16391,481
MN,471,2012,R,1,7718,12938,34
MN,671,2012,D,1,10533,2941,58
MN,672,2012,D,1,11318,3569,51
MN,272,2012,D,1,11486,6792,19
MN,322,2012,R,1,10251,10644,27
MN,491,2012,D,0,14101,11139,37
MN,492,2012,D,0,13560,11840,36
MN,52,2012,D,1,38311,26249,127
MN,641,2012,D,1,17828,4737,67
MN,392,2012,R,1,10707,12100,29
MN,391,2012,R,1,9638,13033,31
MN,642,2012,D,1,17273,6612,70
MN,541,2012,D,0,11069,7664,1458
MN,241,2012,R,0,9036,9906,41
MN,242,2012,D,1,9988,7608,15
MN,82,2012,R,1,10630,10642,19
MN,81,2012,R,1,7800,13190,23
MN,21,2012,D,0,32667,28747,75
MN,652,2012,D,1,13176,3653,71
MN,651,2012,D,1,13263,2387,65
MN,381,2012,R,1,8802,12197,31
MN,382,2012,R,1,11248,12374,38
MN,252,2012,D,1,11869,8725,38
MN,251,2012,R,1,9188,11056,22
MN,91,2012,R,0,7922,10972,33
MN,181,2012,R,1,8372,11744,35
MN,532,2012,R,1,9909,12060,24
MN,531,2012,D,0,11932,9269,34
MN,281,2012,D,1,12969,6435,47
MN,282,2012,R,1,8542,12006,74
MN,262,2012,R,1,9295,12427,40
MN,92,2012,R,0,8751,9881,23
MN,571,2012,R,1,9941,11420,36
MN,631,2012,D,1,19680,3289,69
MN,632,2012,D,1,17181,5240,72
MN,292,2012,R,0,8136,9654,1460
MN,521,2012,D,1,13732,8216,41
MN,522,2012,D,1,14493,7430,29
MN,291,2012,R,1,7954,13002,34
MN,271,2012,D,0,9743,9090,1593
MN,152,2012,R,0,8316,11414,26
MN,121,2012,D,0,10092,9837,1324
MN,601,2012,D,1,17021,3687,82
MN,352,2012,R,1,9052,13120,30
MN,351,2012,R,1,6755,11906,1618
MN,602,2012,D,1,12472,3392,129
MN,511,2012,D,0,11724,9354,49
MN,512,2012,D,0,12210,11298,26
MN,191,2012,D,1,17263,0,416
MN,192,2012,D,1,11897,6660,52
MN,172,2012,D,0,9370,8562,1469
MN,171,2012,D,1,10489,8956,28
MN,42,2012,D,1,38244,27119,90
MN,41,2012,D,0,35853,23418,132
MN,582,2012,R,1,8512,12520,19
MN,321,2012,R,0,8601,10014,877
MN,461,2012,D,1,15249,7860,34
MN,341,2012,R,1,7983,14386,25
MN,342,2012,R,1,10652,12802,29
MN,502,2012,D,1,14800,7836,39
MN,501,2012,D,1,12036,5864,1469
MN,612,2012,D,1,19748,4448,68
MN,182,2012,R,1,7971,11053,34
MN,161,2012,R,1,8363,10991,22
MN,162,2012,R,1,6466,11243,2316
MN,611,2012,D,1,19663,4787,61
MN,51,2012,D,1,34870,29593,104
MN,371,2012,D,0,11843,8830,37
MN,372,2012,R,1,9723,11416,42
MN,581,2012,R,1,8574,12419,23
MN,402,2012,D,1,12024,4810,43
MN,401,2012,D,1,11972,0,347
MN,151,2012,R,1,9106,10027,16
MN,61,2012,D,0,55664,5989,833
MN,62,2012,D,0,42662,7012,4229
MN,231,2012,R,1,8908,11544,21
MN,622,2012,D,0,16318,2025,69
MN,621,2012,D,1,12672,1410,67
MO,24,2012,D,0,13323,2733,0
MO,8,2012,R,0,6224,10486,0
MO,2,2012,R,1,0,10831,3056
MO,3,2012,R,0,36494,43684,0
MO,94,2012,D,0,8568,8255,0
MO,96,2012,R,1,0,17087,0
MO,97,2012,R,1,7240,7814,0
MO,90,2012,R,1,11172,11438,0
MO,91,2012,D,1,12266,8458,0
MO,92,2012,D,1,9723,7529,0
MO,98,2012,R,1,0,15534,0
MO,99,2012,R,1,7405,10755,0
MO,9,2012,R,1,62964,15130,0
MO,1,2012,R,1,45689,57886,0
MO,6,2012,R,0,5559,10171,0
MO,7,2012,R,1,70432,8630,0
MO,4,2012,R,1,0,12799,0
MO,5,2012,R,1,71165,9089,0
MO,71,2012,D,0,13431,0,0
MO,89,2012,R,1,0,18474,0
MO,83,2012,D,0,15171,0,0
MO,82,2012,D,1,12631,4560,0
MO,81,2012,D,1,11555,0,0
MO,80,2012,D,1,13683,0,0
MO,87,2012,D,1,15823,0,0
MO,86,2012,D,1,17721,0,0
MO,85,2012,D,1,15570,0,0
MO,84,2012,D,1,15214,0,0
MO,112,2012,R,1,6425,9284,0
MO,76,2012,D,1,17869,0,0
MO,77,2012,D,0,13992,0,0
MO,74,2012,D,1,14356,0,0
MO,73,2012,D,0,13495,0,0
MO,79,2012,D,0,15225,0,0
MO,123,2012,R,1,0,14815,0
MO,122,2012,R,0,0,6498,0
MO,102,2012,R,1,6961,11715,0
MO,120,2012,R,1,0,12659,0
MO,64,2012,R,0,8299,8832,0
MO,152,2012,R,1,0,11572,0
MO,156,2012,R,0,0,13072,0
MO,32,2012,R,1,5443,11015,0
MO,33,2012,R,0,5814,70052,0
MO,30,2012,R,1,7306,11335,0
MO,36,2012,D,1,13762,0,0
MO,37,2012,D,0,9813,7110,0
MO,157,2012,R,1,0,13426,0
MO,163,2012,R,1,0,12663,0
MO,162,2012,R,1,0,12917,0
MO,161,2012,R,1,0,11115,0
MO,160,2012,R,1,0,14061,0
MO,21,2012,D,1,30764,53754,3351
MO,20,2012,D,0,7692,7514,0
MO,23,2012,D,0,10667,72310,0
MO,22,2012,D,0,14180,0,0
MO,25,2012,D,0,41023,43442,0
MO,27,2012,D,0,13500,61891,0
MO,26,2012,D,1,16205,0,0
MO,127,2012,R,1,0,14879,0
MO,126,2012,R,0,0,13206,0
MO,125,2012,R,0,0,14033,0
MO,124,2012,R,0,0,15378,0
MO,121,2012,R,1,0,11227,0
MO,78,2012,D,1,12100,0,0
MO,48,2012,R,0,6061,9116,0
MO,18,2012,D,1,12694,0,0
MO,19,2012,D,1,40786,47067,0
MO,14,2012,R,1,7991,9663,0
MO,15,2012,D,0,9294,84996,0
MO,16,2012,R,0,7138,11290,0
MO,17,2012,R,1,46497,51204,0
MO,10,2012,D,1,10244,0,0
MO,11,2012,R,1,50824,13316,0
MO,12,2012,R,0,0,15565,0
MO,13,2012,R,1,74907,26955,0
MO,38,2012,R,1,6997,10215,0
MO,39,2012,R,0,6878,8723,0
MO,149,2012,D,1,8707,4403,0
MO,34,2012,R,1,0,14828,0
MO,145,2012,R,1,0,12873,0
MO,144,2012,R,1,4897,9432,0
MO,147,2012,R,0,0,12546,0
MO,35,2012,R,1,0,14230,0
MO,141,2012,R,1,0,12677,0
MO,140,2012,R,0,0,15284,0
MO,143,2012,R,0,5299,9580,0
MO,142,2012,R,0,0,11843,0
MO,148,2012,R,0,5893,8991,0
MO,146,2012,R,1,0,16824,0
MO,153,2012,R,1,0,11464,2939
MO,150,2012,R,1,5838,5954,0
MO,151,2012,R,0,5198,9958,0
MO,158,2012,R,0,0,10568,2700
MO,159,2012,R,1,0,11340,0
MO,113,2012,D,0,8450,7225,0
MO,29,2012,R,1,8180,73494,0
MO,28,2012,D,1,9119,6811,0
MO,154,2012,R,0,4570,9950,0
MO,75,2012,D,1,16600,0,0
MO,72,2012,D,1,9815,5828,0
MO,70,2012,D,0,9254,8537,0
MO,129,2012,R,1,3653,12032,0
MO,128,2012,R,1,0,14025,0
MO,116,2012,R,0,0,12284,0
MO,117,2012,D,1,9704,0,0
MO,114,2012,D,0,7780,7691,0
MO,115,2012,R,0,6676,6909,0
MO,110,2012,R,1,0,15055,0
MO,111,2012,D,0,8052,7836,0
MO,65,2012,R,1,0,12755,2789
MO,67,2012,D,1,18856,0,0
MO,66,2012,D,1,14427,0,1218
MO,61,2012,R,1,4808,12478,0
MO,60,2012,R,1,7084,10674,0
MO,63,2012,R,0,6772,11163,0
MO,62,2012,R,0,5639,11082,0
MO,69,2012,D,1,12313,5341,0
MO,68,2012,D,0,14085,3863,0
MO,155,2012,R,1,0,13880,0
MO,31,2012,R,1,35757,59498,0
MO,93,2012,D,0,8815,4810,0
MO,134,2012,R,0,7239,9227,0
MO,135,2012,R,1,7310,8932,0
MO,136,2012,R,0,0,17648,0
MO,137,2012,R,1,0,14320,2895
MO,130,2012,R,0,0,13188,3009
MO,131,2012,R,0,0,13279,0
MO,132,2012,D,0,5203,4416,0
MO,133,2012,R,1,4972,11878,0
MO,138,2012,R,1,0,15712,0
MO,139,2012,R,1,5020,12375,0
MO,88,2012,D,1,15334,0,0
MO,58,2012,R,0,0,11956,0
MO,59,2012,R,1,3230,13406,0
MO,50,2012,R,1,0,13425,0
MO,51,2012,R,0,6244,6714,504
MO,52,2012,R,1,4854,7998,0
MO,53,2012,R,0,6909,9931,0
MO,54,2012,R,1,4511,9342,1211
MO,55,2012,R,1,6465,11747,0
MO,56,2012,R,1,5667,10189,0
MO,57,2012,R,1,6613,9091,0
MO,109,2012,R,1,7215,9810,0
MO,108,2012,R,1,0,15541,0
MO,101,2012,R,1,0,16962,0
MO,100,2012,R,1,0,16814,0
MO,103,2012,R,1,0,15754,76
MO,105,2012,R,1,7619,11726,0
