2012,PA,"LONGIETTI, MARK",D
2012,PA,"ELLIS, BRIAN",R
2012,PA,"MARSHALL, JIM",R
2012,PA,"SMITH, MATTHEW",D
2012,PA,"WHITE, JESSE",D
2012,PA,"OBERLANDER, DONNA",R
2012,PA,"BAKER, MATTHEW E.",R
2012,PA,"METZGAR, CARL WALKER",R
2012,PA,"HESS, DICK L.",R
2012,PA,"KAVULICH, SID MICHAELS",D
2012,PA,"BOBACK, KAREN",R
2012,PA,"MICCARELLI, NICK",R
2012,SC,"FELDER, RAYE",R
2012,SC,"RYHAL, MIKE",R
2012,SC,"RIDGEWAY, ROBERT L. III",D
2012,SC,"HARDEE, KEVIN",R
2012,SC,"RIVERS, SAMUEL JR.",R
